o_coral_cover,o_region,o_region_sub,o_jurisdiction,o_habitat,o_ocean,o_lat,o_long,o_depth,o_human_pop50,o_land_area50,o_storm_30yr,o_l_att_mean,o_l_att_sd,o_npp_mean,o_npp_sd,o_sst_mean,o_sst_sd,o_wave_mean,o_wave_sd
13,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.72367,-82.78785,16.30679948,2.995732274,0.773148219,2,0.05388918,0.013692115,1185.164074,394.0421813,26.01536,2.925475688,2.916365108,1.970992971
6,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_LR,CARIB,24.71573,-82.86568,13.86839956,2.995732274,0.773148219,2,0.05942165,0.011670347,1161.777919,385.2175902,26.02131,2.863557927,3.082532338,2.12748562
0,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_LR,CARIB,24.72623,-82.80449,17.06879945,2.995732274,0.773148219,2,0.06139775,0.012982065,1185.164074,394.0421813,26.00887,2.900332912,2.916365108,1.970992971
25,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_HR,CARIB,24.72435,-82.8107,16.30679948,2.995732274,0.773148219,2,0.06139775,0.012982065,1185.164074,394.0421813,26.00887,2.900332912,2.916365108,1.970992971
16.09195402,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.72701,-82.81797,24.38399922,2.995732274,0.773148219,2,0.06139775,0.012982065,1185.164074,394.0421813,26.00887,2.900332912,2.916365108,1.970992971
1,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.71971,-82.81462,11.12519964,2.995732274,0.773148219,2,0.06139775,0.012982065,1185.164074,394.0421813,26.00887,2.900332912,2.916365108,1.970992971
3,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.72403,-82.80654,14.32559954,2.995732274,0.773148219,2,0.06139775,0.012982065,1185.164074,394.0421813,26.00887,2.900332912,2.916365108,1.970992971
11,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.72118,-82.80761,12.4967996,2.995732274,0.773148219,2,0.06139775,0.012982065,1185.164074,394.0421813,26.00887,2.900332912,2.916365108,1.970992971
2,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_LR,CARIB,24.71759,-82.80542,13.41119957,2.995732274,0.773148219,2,0.06139775,0.012982065,1185.164074,394.0421813,26.00887,2.900332912,2.916365108,1.970992971
1,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_MR,CARIB,24.6933,-82.98184,28.49879909,2.995732274,0.773148219,2,0.05057455,0.012229309,1081.53881,386.1963325,26.12839,2.793271022,3.166712102,2.213246594
3,Tortugas,Tortugas--Tortugas Bank,FLORIDA,ISOL_LR,CARIB,24.70549,-83.01248,29.10839907,2.995732274,0.773148219,2,0.0514397,0.011294202,1012.283452,350.3447387,26.14861,2.772314556,3.322180982,2.326182034
1.204819277,Tortugas,Tortugas--Tortugas Bank,FLORIDA,ISOL_LR,CARIB,24.70013,-83.00943,27.73679911,2.995732274,0.773148219,2,0.0514397,0.011294202,1012.283452,350.3447387,26.14861,2.772314556,3.322180982,2.326182034
1,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.70633,-82.88085,11.88719962,2.995732274,0.773148219,2,0.07316797,0.010945456,1161.777919,385.2175902,26.01436,2.858241592,2.769332675,1.848745952
3,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_MR,CARIB,24.69374,-83.01121,22.25039929,2.995732274,0.773148219,2,0.0514397,0.011294202,1012.283452,350.3447387,26.14861,2.772314556,3.322180982,2.326182034
0,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_LR,CARIB,24.6984,-82.99718,22.85999927,2.995732274,0.773148219,2,0.05057455,0.012229309,1012.283452,350.3447387,26.12839,2.793271022,3.322180982,2.326182034
9,Tortugas,Tortugas--Tortugas Bank,FLORIDA,ISOL_MR,CARIB,24.69744,-82.99547,23.62199924,2.995732274,0.773148219,2,0.05057455,0.012229309,1012.283452,350.3447387,26.12839,2.793271022,3.322180982,2.326182034
5,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_HR,CARIB,24.72227,-82.98708,23.01239926,2.995732274,0.773148219,2,0.04749142,0.014237767,1081.53881,386.1963325,26.09894,2.823948654,3.193498771,2.253206484
3,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_MR,CARIB,24.71494,-82.98818,16.61159947,2.995732274,0.773148219,2,0.04749142,0.014237767,1081.53881,386.1963325,26.09894,2.823948654,3.193498771,2.253206484
22,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_MR,CARIB,24.6772,-82.99448,24.68879921,2.995732274,0.773148219,2,0.05057455,0.012229309,1012.283452,350.3447387,26.12839,2.793271022,3.322180982,2.326182034
14,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_MR,CARIB,24.68183,-82.99274,24.9935992,2.995732274,0.773148219,2,0.05057455,0.012229309,1012.283452,350.3447387,26.12839,2.793271022,3.322180982,2.326182034
4,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_HR,CARIB,24.6789,-82.99505,24.07919923,2.995732274,0.773148219,2,0.05057455,0.012229309,1012.283452,350.3447387,26.12839,2.793271022,3.322180982,2.326182034
2,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_MR,CARIB,24.68256,-83.01213,19.35479938,2.995732274,0.773148219,2,0.0514397,0.011294202,1012.283452,350.3447387,26.14861,2.772314556,3.322180982,2.326182034
19,Tortugas,Tortugas--Tortugas Bank,FLORIDA,ISOL_MR,CARIB,24.67969,-83.02558,17.22119945,2.995732274,0.773148219,2,0.0514397,0.011294202,1012.283452,350.3447387,26.14861,2.772314556,3.322180982,2.326182034
8,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.71241,-82.888,15.84959949,2.995732274,0.773148219,2,0.05170011,0.013571956,1161.777919,385.2175902,26.07478,2.845642985,2.769332675,1.848745952
18,Tortugas,Tortugas--Tortugas Bank,FLORIDA,ISOL_HR,CARIB,24.67824,-83.01801,16.61159947,2.995732274,0.773148219,2,0.0514397,0.011294202,1012.283452,350.3447387,26.14861,2.772314556,3.322180982,2.326182034
36,Tortugas,Tortugas--Tortugas Bank,FLORIDA,ISOL_HR,CARIB,24.66657,-83.02176,17.06879945,2.995732274,0.773148219,2,0.05271141,0.010116966,1034.055177,285.3079384,26.1643,2.754921052,3.321422106,2.297834334
5,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_MR,CARIB,24.66155,-83.0244,18.13559942,2.995732274,0.773148219,2,0.05271141,0.010116966,1034.055177,285.3079384,26.1643,2.754921052,3.321422106,2.297834334
0,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_LR,CARIB,24.57709,-82.90421,11.58239963,2.995732274,0.773148219,2,0.05528666,0.009049862,899.4822632,229.5229725,26.15183,2.776757281,2.886771814,1.788096115
8,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.58288,-82.88835,12.6491996,2.995732274,0.773148219,2,0.05528666,0.009049862,899.4822632,229.5229725,26.15183,2.776757281,2.886771814,1.788096115
27,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,SPGR_HR,CARIB,24.58933,-82.8846,14.78279953,2.995732274,0.773148219,2,0.06647842,0.016782282,1072.113823,338.4004935,26.08731,2.860326904,2.694798948,1.70703137
7,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,SPGR_HR,CARIB,24.59145,-82.87435,13.86839956,2.995732274,0.773148219,2,0.06643812,0.016786512,1072.113823,338.4004935,26.08731,2.860326904,2.694798948,1.70703137
4,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,SPGR_HR,CARIB,24.59865,-82.87169,14.32559954,2.995732274,0.773148219,2,0.06643812,0.016786512,1072.113823,338.4004935,26.08731,2.860326904,2.694798948,1.70703137
7,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,SPGR_LR,CARIB,24.60046,-82.87341,8.077199742,2.995732274,0.773148219,2,0.06643812,0.016786512,1072.113823,338.4004935,26.08731,2.860326904,2.694798948,1.70703137
16,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,SPGR_HR,CARIB,24.60679,-82.8719,18.44039941,2.995732274,0.773148219,2,0.06643812,0.016786512,1072.113823,338.4004935,26.08731,2.860326904,2.694798948,1.70703137
0,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_LR,CARIB,24.70905,-82.90632,18.13559942,2.995732274,0.773148219,2,0.05170011,0.013571956,1123.921777,386.92238,26.07478,2.845642985,2.98087757,2.067111914
16,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,SPGR_HR,CARIB,24.61007,-82.87096,12.4967996,2.995732274,0.773148219,2,0.06643812,0.016786512,1072.113823,338.4004935,26.08731,2.860326904,2.694798948,1.70703137
8,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,SPGR_HR,CARIB,24.62085,-82.86258,9.143999707,2.995732274,0.773148219,2,0.06643812,0.016786512,1178.998249,386.5654415,26.08731,2.860326904,2.658167486,1.639796995
6,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,SPGR_LR,CARIB,24.63125,-82.85759,10.05839968,2.995732274,0.773148219,2,0.08191951,0.022383342,1178.998249,386.5654415,26.00983,2.885101038,2.500999226,1.5469378
13,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_MR,CARIB,24.58912,-82.94318,13.71599956,2.995732274,0.773148219,2,0.07021262,0.018344727,1034.372807,335.7001033,26.08066,2.818954593,2.864731909,1.901806168
26,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_MR,CARIB,24.60877,-82.93293,10.97279965,2.995732274,0.773148219,2,0.07021262,0.018344727,1034.372807,335.7001033,26.08066,2.818954593,2.864731909,1.901806168
13,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_HR,CARIB,24.61373,-82.92942,13.25879958,2.995732274,0.773148219,2,0.07021262,0.018344727,1034.372807,335.7001033,26.08066,2.818954593,2.864731909,1.901806168
10,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_HR,CARIB,24.62035,-82.92306,7.162799771,2.995732274,0.773148219,2,0.07021262,0.018344727,1034.372807,335.7001033,26.08066,2.818954593,2.864731909,1.901806168
22,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_MR,CARIB,24.64221,-82.85604,10.36319967,2.995732274,0.773148219,2,0.08191951,0.022383342,1178.998249,386.5654415,26.00983,2.885101038,2.500999226,1.5469378
2,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,RUBB_LR,CARIB,24.66313,-82.85821,8.534399727,2.995732274,0.773148219,2,0.08191951,0.022383342,1178.998249,386.5654415,26.00983,2.885101038,2.500999226,1.5469378
14,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_HR,CARIB,24.65709,-82.86862,7.315199766,2.995732274,0.773148219,2,0.08191951,0.022383342,1161.777919,385.2175902,26.00983,2.885101038,2.5985001,1.677221913
2,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.68403,-82.90618,8.839199717,2.995732274,0.773148219,2,0.07316797,0.010945456,1123.921777,386.92238,26.01436,2.858241592,2.98087757,2.067111914
7,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_MR,CARIB,24.66716,-82.87287,6.2483998,2.995732274,0.773148219,2,0.09514414,0.03020394,1161.777919,385.2175902,26.00427,2.890750249,2.5985001,1.677221913
15,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_HR,CARIB,24.61995,-82.96973,18.59279941,2.995732274,0.773148219,2,0.06282213,0.01091192,1029.270272,257.4076771,26.12819,2.766222515,3.106270912,2.11696844
21,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_HR,CARIB,24.62957,-82.96538,19.04999939,2.995732274,0.773148219,2,0.05429097,0.010760019,1029.270272,257.4076771,26.14191,2.781457891,3.106270912,2.11696844
2,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_HR,CARIB,24.63315,-82.96631,21.03119933,2.995732274,0.773148219,2,0.05429097,0.010760019,1081.53881,386.1963325,26.14191,2.781457891,3.139182064,2.169859575
0,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_LR,CARIB,24.64763,-82.95693,20.11679936,2.995732274,0.773148219,2,0.06991976,0.013310748,1081.53881,386.1963325,26.03464,2.817020767,3.139182064,2.169859575
24,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_HR,CARIB,24.65183,-82.95745,22.09799929,2.995732274,0.773148219,2,0.06991976,0.013310748,1081.53881,386.1963325,26.03464,2.817020767,3.139182064,2.169859575
6,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.64482,-82.94013,12.80159959,2.995732274,0.773148219,2,0.06991976,0.013310748,1123.921777,386.92238,26.03464,2.817020767,2.900641292,1.98420617
7,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_HR,CARIB,24.64292,-82.93114,7.619999756,2.995732274,0.773148219,2,0.06991976,0.013310748,1123.921777,386.92238,26.03464,2.817020767,2.900641292,1.98420617
17,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_HR,CARIB,24.63216,-82.94773,19.04999939,2.995732274,0.773148219,2,0.06991976,0.013310748,1081.53881,386.1963325,26.03464,2.817020767,3.139182064,2.169859575
0,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,SPGR_LR,CARIB,24.62953,-82.94263,7.772399751,2.995732274,0.773148219,2,0.06991976,0.013310748,1034.372807,335.7001033,26.03464,2.817020767,2.864731909,1.901806168
3,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_LR,CARIB,24.6833,-82.89718,5.63879982,2.995732274,0.773148219,2,0.07316797,0.010945456,1161.777919,385.2175902,26.01436,2.858241592,2.769332675,1.848745952
1,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,RUBB_LR,CARIB,24.63338,-82.93345,7.619999756,2.995732274,0.773148219,1,0.06991976,0.013310748,1123.921777,386.92238,26.03464,2.817020767,2.900641292,1.98420617
5,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_LR,CARIB,24.72343,-82.83911,24.38399922,2.995732274,0.773148219,1,0.05942165,0.011670347,1178.998249,386.5654415,26.02131,2.863557927,3.021164007,2.064071779
1,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.72291,-82.8532,25.29839919,2.995732274,0.773148219,1,0.05942165,0.011670347,1178.998249,386.5654415,26.02131,2.863557927,3.021164007,2.064071779
8,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.71857,-82.85067,12.19199961,2.995732274,0.773148219,1,0.05942165,0.011670347,1178.998249,386.5654415,26.02131,2.863557927,3.021164007,2.064071779
3,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_LR,CARIB,24.7132,-82.844,8.381999732,2.995732274,0.773148219,1,0.05942165,0.011670347,1178.998249,386.5654415,26.02131,2.863557927,2.673075551,1.731435561
2,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.69691,-82.85974,7.010399776,2.995732274,0.773148219,2,0.09514414,0.03020394,1178.998249,386.5654415,26.00427,2.890750249,2.673075551,1.731435561
3,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_MR,CARIB,24.68833,-82.84195,8.839199717,2.995732274,0.773148219,2,0.09514414,0.03020394,1178.998249,386.5654415,26.00427,2.890750249,2.673075551,1.731435561
2,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,RUBB_LR,CARIB,24.66871,-82.81084,4.267199863,2.995732274,0.773148219,2,0.1151201,0.033640809,1185.164074,394.0421813,25.996,2.927193707,2.557992794,1.550054525
1,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_LR,CARIB,24.66101,-82.80141,3.047999902,2.995732274,0.773148219,2,0.06955619,0.015575269,1185.164074,394.0421813,26.02029,2.910387431,2.557992794,1.550054525
2,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_HR,CARIB,24.65349,-82.8324,5.486399824,2.995732274,0.773148219,2,0.06955619,0.015575269,1178.998249,386.5654415,26.02029,2.910387431,2.500999226,1.5469378
9,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.68882,-82.88623,10.89659965,2.995732274,0.773148219,2,0.07316797,0.010945456,1161.777919,385.2175902,26.01436,2.858241592,2.769332675,1.848745952
8,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_MR,CARIB,24.56779,-82.94888,17.83079943,2.995732274,0.773148219,2,0.05635075,0.008491172,883.8617821,222.4631052,26.16636,2.745140616,3.161582764,2.072941563
6,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_LR,CARIB,24.56519,-82.94097,16.91639946,2.995732274,0.773148219,2,0.05635075,0.008491172,899.4822632,229.5229725,26.16636,2.745140616,2.981091199,1.897559894
2,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_LR,CARIB,24.546,-82.95488,19.20239939,0,0.773148219,2,0.05635075,0.008491172,899.4822632,229.5229725,26.16636,2.745140616,3.242564997,2.041699034
7,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.54199,-82.94307,21.48839931,2.995732274,0.773148219,2,0.05635075,0.008491172,899.4822632,229.5229725,26.16636,2.745140616,3.125826721,1.915727228
6,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_LR,CARIB,24.55088,-82.9284,16.45919947,2.995732274,0.773148219,2,0.05635075,0.008491172,899.4822632,229.5229725,26.16636,2.745140616,2.981091199,1.897559894
7,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.57066,-82.92463,12.3443996,2.995732274,0.773148219,2,0.05635075,0.008491172,899.4822632,229.5229725,26.16636,2.745140616,2.981091199,1.897559894
3,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_LR,CARIB,24.58163,-82.92727,15.39239951,2.995732274,0.773148219,2,0.05635075,0.008491172,899.4822632,229.5229725,26.16636,2.745140616,2.981091199,1.897559894
2,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_HR,CARIB,24.60734,-82.90277,7.619999756,2.995732274,0.773148219,2,0.06647842,0.016782282,1072.113823,338.4004935,26.08731,2.860326904,2.694798948,1.70703137
5,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.61438,-82.90212,6.095999805,2.995732274,0.773148219,2,0.06647842,0.016782282,1072.113823,338.4004935,26.08731,2.860326904,2.694798948,1.70703137
1,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,RUBB_LR,CARIB,24.62184,-82.90118,4.724399849,2.995732274,0.773148219,2,0.06647842,0.016782282,1072.113823,338.4004935,26.08731,2.860326904,2.694798948,1.70703137
2,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,ISOL_LR,CARIB,24.72394,-82.78387,19.65959937,2.995732274,0.773148219,2,0.05388918,0.013692115,1185.164074,394.0421813,26.01536,2.925475688,2.916365108,1.970992971
1,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_MR,CARIB,24.66305,-83.09585,21.64079931,2.995732274,0.773148219,2,0.048392,0.011781553,1014.712171,267.2214304,26.24524,2.69416462,3.476581886,2.403795624
20,Tortugas,Marquesas-Tortugas Trans,FLORIDA,ISOL_HR,CARIB,24.44243,-82.60848,20.11679936,2.995732274,1.587182769,2,0.05567152,0.013266537,888.4184426,212.255206,26.21149,2.600672221,2.859020276,1.620954387
21,Tortugas,Marquesas-Tortugas Trans,FLORIDA,ISOL_HR,CARIB,24.44672,-82.60763,15.08759952,2.995732274,1.587182769,2,0.05567152,0.013266537,888.4184426,212.255206,26.21149,2.600672221,2.859020276,1.620954387
22,Tortugas,Marquesas-Tortugas Trans,FLORIDA,ISOL_HR,CARIB,24.45748,-82.58721,13.56359957,2.995732274,1.587182769,2,0.05567152,0.013266537,888.4184426,212.255206,26.21149,2.600672221,2.859020276,1.620954387
2,Tortugas,Marquesas-Tortugas Trans,FLORIDA,ISOL_LR,CARIB,24.43447,-82.5671,15.6971995,2.995732274,2.172495222,2,0.0576903,0.013961483,896.9792363,224.8582189,26.22661,2.601092463,2.795198155,1.573961664
10,Tortugas,Marquesas-Tortugas Trans,FLORIDA,ISOL_LR,CARIB,24.43465,-82.55201,15.23999951,2.995732274,2.172495222,2,0.0576903,0.013961483,896.9792363,224.8582189,26.22661,2.601092463,2.795198155,1.573961664
1,Tortugas,Marquesas-Tortugas Trans,FLORIDA,CONT_LR,CARIB,24.42076,-82.54673,18.28799941,2.995732274,2.172495222,2,0.0576903,0.013961483,896.9792363,224.8582189,26.22661,2.601092463,2.967405293,1.613529388
3,Tortugas,Marquesas-Tortugas Trans,FLORIDA,ISOL_LR,CARIB,24.43146,-82.53184,16.61159947,2.995732274,2.172495222,2,0.05771336,0.01396313,896.9792363,224.8582189,26.22661,2.601092463,2.795198155,1.573961664
2,Tortugas,Marquesas-Tortugas Trans,FLORIDA,CONT_LR,CARIB,24.42387,-82.48625,16.61159947,3.091042453,2.194466247,2,0.05704139,0.014879146,937.1211359,224.7279916,26.25056,2.591301603,2.628188644,1.443940068
13,Tortugas,Marquesas,FLORIDA,ISOL_MR,CARIB,24.50428,-82.25288,13.10639958,9.495143304,3.109025774,2,0.09874959,0.034932306,949.0070579,189.7653294,26.29545,2.877862749,1.810430081,0.946613212
12,Tortugas,Marquesas,FLORIDA,ISOL_MR,CARIB,24.45707,-82.19911,15.84959949,0,3.400731244,2,0.05238889,0.009751923,937.6247133,189.0389273,26.48415,2.47028298,1.98432462,0.960467872
5,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_MR,CARIB,24.65384,-83.10143,23.77439924,2.995732274,0.773148219,2,0.048392,0.011781553,1014.712171,267.2214304,26.24524,2.69416462,3.476581886,2.403795624
15.30612245,Tortugas,Marquesas,FLORIDA,ISOL_MR,CARIB,24.47591,-82.12249,11.27759964,10.30568065,4.128398404,2,0.1021254,0.032309658,926.3070398,191.2531194,26.42228,2.694494016,1.221876588,0.528258861
5,Tortugas,Marquesas,FLORIDA,ISOL_LR,CARIB,24.47449,-82.02641,10.97279965,10.37061204,4.724121295,2,0.1031916,0.032724379,907.8343809,186.7991381,26.41745,2.73938296,1.180914753,0.481155786
9,Tortugas,Marquesas,FLORIDA,ISOL_MR,CARIB,24.47341,-82.02497,10.05839968,10.37061204,4.724121295,1,0.1031916,0.032724379,907.8343809,186.7991381,26.41745,2.73938296,1.180914753,0.481155786
5,Tortugas,Marquesas,FLORIDA,ISOL_LR,CARIB,24.48323,-82.01456,9.905999683,10.37061204,4.724121295,1,0.1031916,0.032724379,907.8343809,186.7991381,26.41745,2.73938296,1.180914753,0.481155786
7,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.72773502,-82.77866436,23.62199924,2.995732274,0.773148219,1,0.05388918,0.013692115,1190.264708,400.6573773,26.01536,2.925475688,2.887517026,1.931378327
5,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_MR,CARIB,24.7025184,-82.77184887,21.48839931,2.995732274,0.773148219,0,0.05565309,0.013707808,1190.264708,400.6573773,26.02122,2.917484876,2.729409566,1.732903303
7,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,SPGR_HR,CARIB,24.68187042,-82.77555275,10.36319967,2.995732274,0.773148219,0,0.05565309,0.013707808,1190.264708,400.6573773,26.02122,2.917484876,2.729409566,1.732903303
5,Tortugas,Tortugas--Dry Tortugas NP,FLORIDA,CONT_LR,CARIB,24.65625339,-82.78432198,13.25879958,2.995732274,0.773148219,0,0.06925672,0.015306633,1185.164074,394.0421813,26.02029,2.910387431,2.557992794,1.550054525
17,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_MR,CARIB,24.70196871,-83.0334847,25.45079919,2.995732274,0.773148219,0,0.0514397,0.011294202,971.2062913,320.4277172,26.14861,2.772314556,3.393837358,2.377564409
18,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_MR,CARIB,24.70403,-83.04774,21.33599932,2.995732274,0.773148219,0,0.0501646,0.011028781,971.2062913,320.4277172,26.19184,2.740664518,3.393837358,2.377564409
0,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_LR,CARIB,24.6296,-83.10155,22.85999927,2.995732274,0.773148219,2,0.048392,0.011781553,1029.270272,257.4076771,26.24524,2.69416462,3.452152005,2.361444644
35,Tortugas,Tortugas--Tortugas Bank,FLORIDA,CONT_MR,CARIB,24.69092,-83.05819,22.09799929,2.995732274,0.773148219,0,0.0501646,0.011028781,971.2062913,320.4277172,26.19184,2.740664518,3.393837358,2.377564409
